Date,VALE3.SA
2015-11-10,8.454588890075684
2015-11-11,8.421606063842773
2015-11-12,8.273181915283203
2015-11-13,8.449090957641602
2015-11-16,8.273181915283203
2015-11-17,7.981834888458252
2015-11-18,8.020315170288086
2015-11-19,8.04780101776123
2015-11-23,7.8334126472473145
2015-11-24,7.954348564147949
2015-11-25,7.728967666625977
2015-11-26,7.800428867340088
2015-11-27,7.311185836791992
2015-11-30,7.23972225189209
2015-12-01,7.058318138122559
2015-12-02,7.113288879394531
2015-12-03,7.074807643890381
2015-12-04,6.788958549499512
2015-12-07,6.711998462677002
2015-12-08,6.4041571617126465
2015-12-09,6.640533924102783
2015-12-10,6.964865207672119
2015-12-11,6.711998462677002
2015-12-14,6.849425315856934
2015-12-15,7.080306529998779
2015-12-16,7.283697605133057
2015-12-17,7.003345966339111
2015-12-18,7.08580207824707
2015-12-21,6.7559733390808105
2015-12-22,6.898899555206299
2015-12-23,7.267208099365234
2015-12-28,6.948375225067139
2015-12-29,6.992351531982422
2015-12-30,7.1627607345581055
2016-01-04,6.975858688354492
2016-01-05,6.88240909576416
2016-01-06,6.376673698425293
2016-01-07,5.997369766235352
2016-01-08,5.793977737426758
2016-01-11,5.629061698913574
2016-01-12,5.172800540924072
2016-01-13,4.947417736053467
2016-01-14,5.304732322692871
2016-01-15,5.150812149047852
2016-01-18,4.886950492858887
2016-01-19,5.0463666915893555
2016-01-20,5.062858581542969
2016-01-21,5.024377822875977
2016-01-22,4.96390962600708
2016-01-26,4.919931411743164
2016-01-27,5.172800540924072
2016-01-28,5.128824710845947
2016-01-29,5.343212127685547
2016-02-01,5.222275257110596
2016-02-02,4.727533340454102
2016-02-03,4.952916622161865
2016-02-04,5.68403434753418
2016-02-05,5.623564720153809
2016-02-10,5.60707426071167
2016-02-11,5.425667762756348
2016-02-12,5.6345601081848145
2016-02-15,5.7774858474731445
2016-02-16,6.20626163482666
2016-02-17,6.547084331512451
2016-02-18,6.327198505401611
2016-02-19,6.503106117248535
2016-02-22,7.223230838775635
2016-02-23,6.805448532104492
2016-02-24,6.437140941619873
2016-02-25,6.057839393615723
2016-02-26,6.046844005584717
2016-02-29,6.492111682891846
2016-03-01,7.041825771331787
2016-03-02,7.816921710968018
2016-03-03,8.586520195007324
2016-03-04,9.097752571105957
2016-03-07,9.663956642150879
2016-03-08,8.262188911437988
2016-03-09,7.970839023590088
2016-03-10,7.695982933044434
2016-03-11,7.6245222091674805
2016-03-14,7.388144493103027
2016-03-15,7.4101338386535645
2016-03-16,8.146747589111328
2016-03-17,8.520553588867188
2016-03-18,8.427103042602539
2016-03-21,8.328154563903809
2016-03-22,8.482073783874512
2016-03-23,7.76194953918457
2016-03-24,8.273181915283203
2016-03-28,8.33914852142334
2016-03-29,8.295173645019531
2016-03-30,8.54254150390625
2016-03-31,8.328154563903809
2016-04-01,8.52605152130127
2016-04-04,8.130256652832031
2016-04-05,8.405113220214844
2016-04-06,8.284177780151367
2016-04-07,8.251194953918457
2016-04-08,8.92734146118164
2016-04-11,9.328633308410645
2016-04-12,10.301624298095703
2016-04-13,10.757884979248047
2016-04-14,10.004777908325195
2016-04-15,10.224661827087402
2016-04-18,10.47203540802002
2016-04-19,11.247129440307617
2016-04-20,11.96175765991211
2016-04-22,10.625954627990723
2016-04-25,9.92781925201416
2016-04-26,10.274140357971191
2016-04-27,10.69192123413086
2016-04-28,10.878822326660156
2016-04-29,10.8238525390625
2016-05-02,10.92280101776123
2016-05-03,10.257649421691895
2016-05-04,9.565010070800781
2016-05-05,9.158222198486328
2016-05-06,9.279158592224121
2016-05-09,8.37213134765625
2016-05-10,8.723946571350098
2016-05-11,8.76242733001709
2016-05-12,8.487571716308594
2016-05-13,8.06978988647461
2016-05-16,8.2072172164917
2016-05-17,8.317159652709961
2016-05-18,8.086281776428223
2016-05-19,8.185229301452637
2016-05-20,7.767447471618652
2016-05-23,7.937857627868652
2016-05-24,7.706977844238281
2016-05-25,8.0368070602417
2016-05-27,7.855400562286377
2016-05-30,7.849902629852295
2016-05-31,7.816921710968018
2016-06-01,7.932361602783203
2016-06-02,8.218213081359863
2016-06-03,8.92734146118164
2016-06-06,9.284655570983887
2016-06-07,9.108745574951172
2016-06-08,9.345123291015625
2016-06-09,8.630496978759766
2016-06-10,8.218213081359863
2016-06-13,8.355639457702637
2016-06-14,8.042304992675781
2016-06-15,8.245697021484375
2016-06-16,8.37213134765625
2016-06-17,8.399618148803711
2016-06-20,8.559033393859863
2016-06-21,8.575525283813477
2016-06-22,8.71295166015625
2016-06-23,9.11974048614502
2016-06-24,8.361136436462402
2016-06-27,8.135753631591797
2016-06-28,8.498564720153809
2016-06-29,8.635992050170898
2016-06-30,8.943832397460938
2016-07-01,9.13623332977295
2016-07-04,9.328633308410645
2016-07-05,8.82839298248291
2016-07-06,8.954827308654785
2016-07-07,8.806405067443848
2016-07-08,8.899855613708496
2016-07-11,9.268162727355957
2016-07-12,9.724427223205566
2016-07-13,9.79588794708252
2016-07-14,9.53752326965332
2016-07-15,9.532026290893555
2016-07-18,9.663956642150879
2016-07-19,9.257168769836426
2016-07-20,9.075762748718262
2016-07-21,9.565010070800781
2016-07-22,9.427579879760742
2016-07-25,9.576003074645996
2016-07-26,10.125717163085938
2016-07-27,10.400571823120117
2016-07-28,10.46653938293457
2016-07-29,10.169693946838379
2016-08-01,9.839862823486328
2016-08-02,9.8893404006958
2016-08-03,10.345601081848145
2016-08-04,10.312617301940918
2016-08-05,10.428058624267578
2016-08-08,10.43355655670166
2016-08-09,10.439054489135742
2016-08-10,9.944310188293457
2016-08-11,10.120220184326172
2016-08-12,9.872847557067871
2016-08-15,10.131213188171387
2016-08-16,10.43355655670166
2016-08-17,10.510515213012695
2016-08-18,10.400571823120117
2016-08-19,10.488526344299316
2016-08-22,10.103726387023926
2016-08-23,10.307123184204102
2016-08-24,9.97729206085205
2016-08-25,9.993783950805664
2016-08-26,9.735420227050781
2016-08-29,9.949808120727539
2016-08-30,9.702438354492188
2016-08-31,9.312140464782715
2016-09-01,9.58699893951416
2016-09-02,10.026768684387207
2016-09-05,9.839862823486328
2016-09-06,10.043259620666504
2016-09-08,9.779397964477539
2016-09-09,9.268162727355957
2016-09-12,9.614482879638672
2016-09-13,8.943832397460938
2016-09-14,9.147226333618164
2016-09-15,9.147226333618164
2016-09-16,9.020792961120605
2016-09-19,9.158222198486328
2016-09-20,9.18021011352539
2016-09-21,9.702438354492188
2016-09-22,9.647465705871582
2016-09-23,9.702438354492188
2016-09-26,9.58699893951416
2016-09-27,9.67495059967041
2016-09-28,9.999281883239746
2016-09-29,9.8893404006958
2016-09-30,9.79039192199707
2016-10-03,9.949808120727539
2016-10-04,9.702438354492188
2016-10-05,9.817877769470215
2016-10-06,9.784893989562988
2016-10-07,9.894835472106934
2016-10-10,10.47203540802002
2016-10-11,10.224661827087402
2016-10-13,9.75740909576416
2016-10-14,9.90583324432373
2016-10-17,10.026768684387207
2016-10-18,10.318114280700684
2016-10-19,10.235658645629883
2016-10-20,10.49952220916748
2016-10-21,10.944787979125977
2016-10-24,11.159177780151367
2016-10-25,11.736373901367188
2016-10-26,11.967254638671875
2016-10-27,12.093688011169434
2016-10-28,12.170644760131836
2016-10-31,12.137664794921875
2016-11-01,12.258602142333984
2016-11-03,12.071701049804688
2016-11-04,11.879302024841309
2016-11-07,12.714862823486328
2016-11-08,13.176624298095703
2016-11-09,13.742829322814941
2016-11-10,14.770792961120605
2016-11-11,14.281547546386719
2016-11-14,14.545411109924316
2016-11-16,13.825286865234375
2016-11-17,13.59990119934082
2016-11-18,13.506450653076172
2016-11-21,14.199091911315918
2016-11-22,15.265531539916992
2016-11-23,15.485419273376465
2016-11-24,15.166584014892578
2016-11-25,15.886711120605469
2016-11-28,17.04660415649414
2016-11-29,16.040630340576172
2016-11-30,15.424951553344727
2016-12-01,15.650333404541016
2016-12-02,16.306285858154297
2016-12-05,16.367111206054688
2016-12-06,16.588285446166992
2016-12-07,17.157821655273438
2016-12-08,16.66016960144043
2016-12-09,16.37264060974121
2016-12-12,16.306285858154297
2016-12-13,15.664872169494629
2016-12-14,15.416048049926758
2016-12-15,15.609575271606445
2016-12-16,15.344164848327637
2016-12-19,14.404160499572754
2016-12-20,14.697221755981445
2016-12-21,14.641926765441895
2016-12-22,14.033689498901367
2016-12-23,13.928630828857422
2016-12-26,14.370985984802246
2016-12-27,14.299104690551758
2016-12-28,14.752521514892578
2016-12-29,14.19957447052002
2017-01-02,13.856748580932617
2017-01-03,14.470516204833984
2017-01-04,14.210633277893066
2017-01-05,14.752521514892578
2017-01-06,14.359926223754883
2017-01-09,14.652986526489258
2017-01-10,15.780989646911621
2017-01-11,16.107227325439453
2017-01-12,16.62699317932129
2017-01-13,17.130168914794922
2017-01-16,17.594640731811523
2017-01-17,16.90346336364746
2017-01-18,17.754993438720703
2017-01-19,17.401113510131836
2017-01-20,17.74946403503418
2017-01-23,18.41853141784668
2017-01-24,18.87194061279297
2017-01-26,18.578880310058594
2017-01-27,18.63417625427246
2017-01-30,17.832408905029297
2017-01-31,17.793704986572266
2017-02-01,18.186288833618164
2017-02-02,18.05911636352539
2017-02-03,16.925582885742188
2017-02-06,16.544050216674805
2017-02-07,16.720993041992188
2017-02-08,16.91452407836914
2017-02-09,17.18546485900879
2017-02-10,18.136526107788086
2017-02-13,19.800884246826172
2017-02-14,19.021236419677734
2017-02-15,18.700529098510742
2017-02-16,18.672882080078125
2017-02-17,18.83876609802246
2017-02-20,20.14371109008789
2017-02-21,19.651588439941406
2017-02-22,19.181589126586914
2017-02-23,18.341114044189453
2017-02-24,18.0922908782959
2017-03-01,18.341114044189453
2017-03-02,17.395584106445312
2017-03-03,17.594640731811523
2017-03-06,17.196523666381836
2017-03-07,17.09699249267578
2017-03-08,16.654640197753906
2017-03-09,16.687816619873047
2017-03-10,16.394756317138672
2017-03-13,17.146757125854492
2017-03-14,17.235225677490234
2017-03-15,18.42405891418457
2017-03-16,17.98723602294922
2017-03-17,17.307111740112305
2017-03-20,17.489585876464844
2017-03-21,16.057462692260742
2017-03-22,16.256519317626953
2017-03-23,16.168052673339844
2017-03-24,16.035343170166016
2017-03-27,16.250991821289062
2017-03-28,16.48322868347168
2017-03-29,16.649112701416016
2017-03-30,16.64358139038086
2017-03-31,16.47216796875
2017-04-03,16.317344665527344
2017-04-04,16.94770050048828
2017-04-05,16.284168243408203
2017-04-06,15.985580444335938
2017-04-07,16.1182861328125
2017-04-10,16.051929473876953
2017-04-11,15.847342491149902
2017-04-12,15.161693572998047
2017-04-13,15.161693572998047
2017-04-17,15.167222023010254
2017-04-18,14.713812828063965
2017-04-19,14.746987342834473
2017-04-20,15.510050773620605
2017-04-24,15.684649467468262
2017-04-25,16.19890022277832
2017-04-26,15.844636917114258
2017-04-27,15.3303861618042
2017-04-28,15.69607925415039
2017-05-02,16.03319549560547
2017-05-03,15.038979530334473
2017-05-04,14.484724998474121
2017-05-05,14.88470458984375
2017-05-08,14.87327766418457
2017-05-09,15.141828536987305
2017-05-10,15.176109313964844
2017-05-11,15.038979530334473
2017-05-12,14.804707527160645
2017-05-15,15.227537155151367
2017-05-16,15.57608413696289
2017-05-17,15.336103439331055
2017-05-18,15.347526550292969
2017-05-19,15.570367813110352
2017-05-22,15.953204154968262
2017-05-23,16.147476196289062
2017-05-24,15.724642753601074
2017-05-25,15.827493667602539
2017-05-26,15.918920516967773
2017-05-29,15.918920516967773
2017-05-30,16.341747283935547
2017-05-31,15.52466106414795
2017-06-01,15.23896312713623
2017-06-02,15.301817893981934
2017-06-05,15.136117935180664
2017-06-06,15.187540054321289
2017-06-07,15.113259315490723
2017-06-08,15.438952445983887
2017-06-09,15.598937034606934
2017-06-12,15.336103439331055
2017-06-13,15.067547798156738
2017-06-14,14.913270950317383
2017-06-15,14.913270950317383
2017-06-16,14.60472297668457
2017-06-19,15.078973770141602
2017-06-20,14.69043254852295
2017-06-21,15.124686241149902
2017-06-22,15.438952445983887
2017-06-23,15.564657211303711
2017-06-26,15.69607925415039
2017-06-27,15.953204154968262
2017-06-28,16.450313568115234
2017-06-29,16.513160705566406
2017-06-30,16.57030487060547
2017-07-03,16.94170379638672
2017-07-04,16.9245662689209
2017-07-05,16.530303955078125
2017-07-06,16.52459144592285
2017-07-07,16.507450103759766
2017-07-10,16.975990295410156
2017-07-11,17.1645450592041
2017-07-12,17.084552764892578
2017-07-13,16.67315101623535
2017-07-14,16.8674259185791
2017-07-17,16.981706619262695
2017-07-18,17.084552764892578
2017-07-19,17.084552764892578
2017-07-20,16.410316467285156
2017-07-21,16.28461265563965
2017-07-24,16.644580841064453
2017-07-25,17.4902400970459
2017-07-26,16.947420120239258
2017-07-27,16.970279693603516
2017-07-28,17.335962295532227
2017-07-31,17.884496688842773
2017-08-01,17.74736213684082
2017-08-02,17.77593421936035
2017-08-03,17.530241012573242
2017-08-04,17.84450340270996
2017-08-07,18.524452209472656
2017-08-08,18.313039779663086
2017-08-09,18.238759994506836
2017-08-10,17.998781204223633
2017-08-11,17.598806381225586
2017-08-14,17.884496688842773
2017-08-15,17.781648635864258
2017-08-16,18.13019561767578
2017-08-17,17.827360153198242
2017-08-18,18.027345657348633
2017-08-21,18.14162826538086
2017-08-22,18.204479217529297
2017-08-23,18.593027114868164
2017-08-24,19.358684539794922
2017-08-25,19.330116271972656
2017-08-28,19.632953643798828
2017-08-29,19.67866325378418
2017-08-30,19.621524810791016
2017-08-31,20.04435157775879
2017-09-01,20.381467819213867
2017-09-04,20.627168655395508
2017-09-05,20.341476440429688
2017-09-06,20.45575523376465
2017-09-07,20.45575523376465
2017-09-08,19.70151710510254
2017-09-11,20.050064086914062
2017-09-12,20.147201538085938
2017-09-13,19.867225646972656
2017-09-14,19.210124969482422
2017-09-15,19.31297492980957
2017-09-18,19.570100784301758
2017-09-19,19.381540298461914
2017-09-20,18.952993392944336
2017-09-21,18.57588005065918
2017-09-22,18.233047485351562
2017-09-25,17.764509201049805
2017-09-26,17.998781204223633
2017-09-27,18.244476318359375
2017-09-28,18.14162826538086
2017-09-29,18.21019172668457
2017-10-02,18.22733497619629
2017-10-03,18.673019409179688
2017-10-04,18.63302230834961
2017-10-05,18.438749313354492
2017-10-06,18.364465713500977
2017-10-09,17.998781204223633
2017-10-10,17.89592742919922
2017-10-11,17.77022361755371
2017-10-12,17.77022361755371
2017-10-13,18.80443572998047
2017-10-16,19.055849075317383
2017-10-17,18.61587905883789
2017-10-18,18.438749313354492
2017-10-19,18.855859756469727
2017-10-20,18.82729148864746
2017-10-23,18.690156936645508
2017-10-24,19.330116271972656
2017-10-25,19.17012596130371
2017-10-26,18.667301177978516
2017-10-27,18.598735809326172
2017-10-30,18.48445701599121
2017-10-31,18.341611862182617
2017-11-01,18.753009796142578
2017-11-02,18.753009796142578
2017-11-03,19.164413452148438
2017-11-06,19.621524810791016
2017-11-07,19.152982711791992
2017-11-08,19.392963409423828
2017-11-09,18.7415828704834
2017-11-10,18.724441528320312
2017-11-13,18.93585777282715
2017-11-14,18.37589454650879
2017-11-15,18.37589454650879
2017-11-16,18.62730598449707
2017-11-17,18.810148239135742
2017-11-20,18.810148239135742
2017-11-21,19.45582389831543
2017-11-22,19.850082397460938
2017-11-23,20.1129207611084
2017-11-24,20.45003890991211
2017-11-27,20.232908248901367
2017-11-28,20.71287727355957
2017-11-29,20.39861297607422
2017-11-30,20.078632354736328
2017-12-01,20.272907257080078
2017-12-04,21.044286727905273
2017-12-05,20.58146095275879
2017-12-06,20.432899475097656
2017-12-07,20.192913055419922
2017-12-08,20.272907257080078
2017-12-11,20.432899475097656
2017-12-12,20.672880172729492
2017-12-13,20.632883071899414
2017-12-14,20.707162857055664
2017-12-15,21.078571319580078
2017-12-18,21.62138557434082
2017-12-19,21.627099990844727
2017-12-20,22.369909286499023
2017-12-21,22.701313018798828
2017-12-22,22.97846031188965
2017-12-25,22.97846031188965
2017-12-26,23.013113021850586
2017-12-27,23.018888473510742
2017-12-28,23.249887466430664
2017-12-29,23.249887466430664
2018-01-02,24.09302520751953
2018-01-03,23.948650360107422
2018-01-04,24.04682731628418
2018-01-05,24.42219352722168
2018-01-08,24.965038299560547
2018-01-09,24.872634887695312
2018-01-10,24.526147842407227
2018-01-11,25.005460739135742
2018-01-12,25.149837493896484
2018-01-15,25.103641510009766
2018-01-16,24.42797088623047
2018-01-17,24.918838500976562
2018-01-18,24.751367568969727
2018-01-19,24.762920379638672
2018-01-22,24.630094528198242
2018-01-23,23.636802673339844
2018-01-24,24.127674102783203
2018-01-25,24.127674102783203
2018-01-26,23.925552368164062
2018-01-29,24.191200256347656
2018-01-30,23.948650360107422
2018-01-31,23.937103271484375
2018-02-01,24.133451461791992
2018-02-02,23.561731338500977
2018-02-05,23.301856994628906
2018-02-06,24.526147842407227
2018-02-07,24.08724594116211
2018-02-08,24.017948150634766
2018-02-09,24.254722595214844
2018-02-14,25.7042293548584
2018-02-15,26.53582000732422
2018-02-16,26.582019805908203
2018-02-19,26.824567794799805
2018-02-20,26.281723022460938
2018-02-21,25.8716983795166
2018-02-22,26.374120712280273
2018-02-23,26.61089324951172
2018-02-26,27.37318229675293
2018-02-27,27.3327579498291
2018-02-28,26.01607894897461
2018-03-01,25.669578552246094
2018-03-02,25.265338897705078
2018-03-05,25.236465454101562
2018-03-06,25.115188598632812
2018-03-07,25.026708602905273
2018-03-08,24.214876174926758
2018-03-09,24.588668823242188
2018-03-12,24.79892921447754
2018-03-13,24.60618782043457
2018-03-14,24.880695343017578
2018-03-15,24.763885498046875
2018-03-16,24.705480575561523
2018-03-19,24.004613876342773
2018-03-20,24.2966365814209
2018-03-21,24.822290420532227
2018-03-22,24.489376068115234
2018-03-23,24.2966365814209
2018-03-26,24.530261993408203
2018-03-27,23.86444854736328
2018-03-28,24.261600494384766
2018-03-29,24.65291404724121
2018-04-02,25.11431312561035
2018-04-03,25.038387298583984
2018-04-04,24.851486206054688
2018-04-05,25.260332107543945
2018-04-06,24.96246337890625
2018-04-09,25.085113525390625
2018-04-10,26.188974380493164
2018-04-11,26.072168350219727
2018-04-12,26.17145538330078
2018-04-13,26.270750045776367
2018-04-16,26.013761520385742
2018-04-17,26.825593948364258
2018-04-18,27.730884552001953
2018-04-19,27.935304641723633
2018-04-20,27.8184871673584
2018-04-23,27.742565155029297
2018-04-24,28.21564292907715
2018-04-25,28.005386352539062
2018-04-26,28.443424224853516
2018-04-27,28.239002227783203
2018-04-30,28.425899505615234
2018-05-02,28.44926643371582
2018-05-03,28.671207427978516
2018-05-04,29.027475357055664
2018-05-07,28.75881576538086
2018-05-08,28.729610443115234
2018-05-09,29.34870719909668
2018-05-10,30.020362854003906
2018-05-11,30.73875617980957
2018-05-14,31.696605682373047
2018-05-15,31.91854476928711
2018-05-16,32.64862060546875
2018-05-17,32.34490966796875
2018-05-18,31.988636016845703
2018-05-21,30.954853057861328
2018-05-22,30.569381713867188
2018-05-23,30.33576202392578
2018-05-24,30.63946533203125
2018-05-25,30.067096710205078
2018-05-28,29.8276309967041
2018-05-29,29.2961368560791
2018-05-30,29.570650100708008
2018-06-01,30.814682006835938
2018-06-04,30.674510955810547
2018-06-05,31.381214141845703
2018-06-06,32.747894287109375
2018-06-07,31.755006790161133
2018-06-08,29.722503662109375
2018-06-11,29.699134826660156
2018-06-12,30.19559097290039
2018-06-13,30.107975006103516
2018-06-14,30.201427459716797
2018-06-15,28.694568634033203
2018-06-18,28.741291046142578
2018-06-19,28.20980453491211
2018-06-20,28.507673263549805
2018-06-21,27.57318687438965
2018-06-22,28.04042625427246
2018-06-25,27.543981552124023
2018-06-26,28.233165740966797
2018-06-27,28.1221981048584
2018-06-28,28.659530639648438
2018-06-29,28.963233947753906
2018-07-02,28.478469848632812
2018-07-03,28.01123046875
2018-07-04,28.052106857299805
2018-07-05,29.027475357055664
2018-07-06,29.401277542114258
2018-07-10,28.928190231323242
2018-07-11,28.536876678466797
2018-07-12,29.46552276611328
2018-07-13,29.383750915527344
2018-07-16,29.202695846557617
2018-07-17,29.61153793334961
2018-07-18,30.049577713012695
2018-07-19,28.86978530883789
2018-07-20,28.455106735229492
2018-07-23,28.969072341918945
2018-07-24,29.96780776977539
2018-07-25,30.22478485107422
2018-07-26,30.826364517211914
2018-07-27,31.217674255371094
2018-07-30,31.731645584106445
2018-07-31,32.029518127441406
2018-08-01,30.98990821838379
2018-08-02,30.861408233642578
2018-08-03,31.576679229736328
2018-08-06,31.486553192138672
2018-08-07,31.696855545043945
2018-08-08,31.486553192138672
2018-08-09,31.150047302246094
2018-08-10,31.071941375732422
2018-08-13,31.414447784423828
2018-08-14,31.702865600585938
2018-08-15,30.2907772064209
2018-08-16,29.87616729736328
2018-08-17,30.525127410888672
2018-08-20,30.90969467163086
2018-08-21,31.083953857421875
2018-08-22,32.02734375
2018-08-23,32.05739212036133
2018-08-24,32.53810501098633
2018-08-27,33.45145797729492
2018-08-28,33.4394416809082
2018-08-29,33.181053161621094
2018-08-30,32.79047393798828
2018-08-31,32.219635009765625
2018-09-03,32.4780158996582
2018-09-04,31.246192932128906
2018-09-05,31.336322784423828
2018-09-06,32.135501861572266
2018-09-10,31.979270935058594
2018-09-11,31.60071563720703
2018-09-12,32.11747360229492
2018-09-13,32.31576919555664
2018-09-14,33.16903305053711
2018-09-17,33.07289123535156
2018-09-18,34.45493698120117
2018-09-19,35.200035095214844
2018-09-20,35.644691467285156
