Date,MGLU3.SA
2015-10-23,0.42204558849334717
2015-10-26,0.4420069754123688
2015-10-27,0.4598298966884613
2015-10-28,0.4377288520336151
2015-10-29,0.4191938042640686
2015-10-30,0.4206191897392273
2015-11-03,0.40386566519737244
2015-11-04,0.4191938042640686
2015-11-05,0.4202630817890167
2015-11-06,0.40350958704948425
2015-11-09,0.394241064786911
2015-11-10,0.37427961826324463
2015-11-11,0.37641823291778564
2015-11-12,0.3671506941318512
2015-11-13,0.37784457206726074
2015-11-16,0.3707156479358673
2015-11-17,0.3917464017868042
2015-11-18,0.37427961826324463
2015-11-19,0.37392354011535645
2015-11-23,0.3682199716567993
2015-11-24,0.382121741771698
2015-11-25,0.364298939704895
2015-11-26,0.376775324344635
2015-11-27,0.35645678639411926
2015-11-30,0.3147514760494232
2015-12-01,0.2851654291152954
2015-12-02,0.288017213344574
2015-12-03,0.3090479075908661
2015-12-04,0.28552156686782837
2015-12-07,0.2990672290325165
2015-12-08,0.28338295221328735
2015-12-09,0.2890865206718445
2015-12-10,0.3029882311820984
2015-12-11,0.2862347364425659
2015-12-14,0.2791058123111725
2015-12-15,0.3136821687221527
2015-12-16,0.3272278308868408
2015-12-17,0.37784457206726074
2015-12-18,0.37427961826324463
2015-12-21,0.36002179980278015
2015-12-22,0.38782528042793274
2015-12-23,0.4206191897392273
2015-12-28,0.5774608254432678
2015-12-29,0.6398406624794006
2015-12-30,0.6291468143463135
2016-01-04,0.6398406624794006
2016-01-05,0.6462564468383789
2016-01-06,0.5902932286262512
2016-01-07,0.5118720531463623
2016-01-08,0.514011561870575
2016-01-11,0.514011561870575
2016-01-12,0.4847816526889801
2016-01-13,0.4815737009048462
2016-01-14,0.5058123469352722
2016-01-15,0.5132983326911926
2016-01-18,0.5061693787574768
2016-01-19,0.49547550082206726
2016-01-20,0.49191057682037354
2016-01-21,0.48834657669067383
2016-01-22,0.45448243618011475
2016-01-26,0.4566219449043274
2016-01-27,0.4626816213130951
2016-01-28,0.45804738998413086
2016-01-29,0.5043869614601135
2016-02-01,0.5186448097229004
2016-02-02,0.4990394413471222
2016-02-03,0.5168623328208923
2016-02-04,0.5186448097229004
2016-02-05,0.4926237463951111
2016-02-10,0.47907811403274536
2016-02-11,0.45127448439598083
2016-02-12,0.542884349822998
2016-02-15,0.6184529662132263
2016-02-16,0.6783382296562195
2016-02-17,0.6041949987411499
2016-02-18,0.6355635523796082
2016-02-19,0.6416232585906982
2016-02-22,0.6508908271789551
2016-02-23,0.6769117712974548
2016-02-24,0.6772688627243042
2016-02-25,0.6672881841659546
2016-02-26,0.6772688627243042
2016-02-29,0.7022206783294678
2016-03-01,0.7414312958717346
2016-03-02,0.7881270051002502
2016-03-03,0.8968465328216553
2016-03-04,0.9018369317054749
2016-03-07,0.9011237025260925
2016-03-08,0.89078688621521
2016-03-09,0.9517412781715393
2016-03-10,0.9677817225456238
2016-03-11,0.962791383266449
2016-03-14,0.9980798363685608
2016-03-15,0.984891414642334
2016-03-16,1.0180425643920898
2016-03-17,1.0198239088058472
2016-03-18,0.9802571535110474
2016-03-21,1.0643811225891113
2016-03-22,1.0943242311477661
2016-03-23,1.1264047622680664
2016-03-24,1.1264047622680664
2016-03-28,1.062955617904663
2016-03-29,1.0772132873535156
2016-03-30,1.0836302042007446
2016-03-31,1.0426369905471802
2016-04-01,1.0576093196868896
2016-04-04,1.0298056602478027
2016-04-05,1.0091310739517212
2016-04-06,0.9802571535110474
2016-04-07,0.9713457226753235
2016-04-08,1.0123387575149536
2016-04-11,1.022675633430481
2016-04-12,1.036577582359314
2016-04-13,1.017329216003418
2016-04-14,1.019467830657959
2016-04-15,1.0159028768539429
2016-04-18,1.0230330228805542
2016-04-19,1.0251715183258057
2016-04-20,1.035508155822754
2016-04-22,1.02802312374115
2016-04-25,1.02053701877594
2016-04-26,1.0337257385253906
2016-04-27,1.2319165468215942
2016-04-28,1.154565453529358
2016-04-29,1.141733169555664
2016-05-02,1.2440357208251953
2016-05-03,1.2294209003448486
2016-05-04,1.1424452066421509
2016-05-05,1.0159028768539429
2016-05-06,1.211954951286316
2016-05-09,1.2493832111358643
2016-05-10,1.247600793838501
2016-05-11,1.2582945823669434
2016-05-12,1.2297778129577637
2016-05-13,1.1987652778625488
2016-05-16,1.2148069143295288
2016-05-17,1.219440221786499
2016-05-18,1.2415410280227661
2016-05-19,1.2294209003448486
2016-05-20,1.247600793838501
2016-05-23,1.2030436992645264
2016-05-24,1.2319165468215942
2016-05-25,1.211954951286316
2016-05-27,1.1976960897445679
2016-05-30,1.2287087440490723
2016-05-31,1.239045262336731
2016-06-01,1.2058955430984497
2016-06-02,1.2344120740890503
2016-06-03,1.2472447156906128
2016-06-06,1.329586148262024
2016-06-07,1.3563202619552612
2016-06-08,1.3563202619552612
2016-06-09,1.3434876203536987
2016-06-10,1.311406135559082
2016-06-13,1.250808596611023
2016-06-14,1.2415410280227661
2016-06-15,1.240114688873291
2016-06-16,1.2083899974822998
2016-06-17,1.272552490234375
2016-06-20,1.3117632865905762
2016-06-21,1.343131422996521
2016-06-22,1.3384974002838135
2016-06-23,1.3527553081512451
2016-06-24,1.3188921213150024
2016-06-27,1.3185359239578247
2016-06-28,1.3545377254486084
2016-06-29,1.3634490966796875
2016-06-30,1.3723605871200562
2016-07-01,1.390183448791504
2016-07-04,1.3990949392318726
2016-07-05,1.3955310583114624
2016-07-06,1.390183448791504
2016-07-07,1.4115713834762573
2016-07-08,1.489991545677185
2016-07-11,1.4842880964279175
2016-07-12,1.489991545677185
2016-07-13,1.4971203804016113
2016-07-14,1.520290732383728
2016-07-15,1.5170830488204956
2016-07-18,1.51601243019104
2016-07-19,1.5327661037445068
2016-07-20,1.5381135940551758
2016-07-21,1.5327661037445068
2016-07-22,1.5338366031646729
2016-07-25,1.6104742288589478
2016-07-26,1.6151083707809448
2016-07-27,1.6054837703704834
2016-07-28,1.5705513954162598
2016-07-29,1.6397043466567993
2016-08-01,1.6397043466567993
2016-08-02,1.5630652904510498
2016-08-03,1.5826706886291504
2016-08-04,1.7822868824005127
2016-08-05,1.8892239332199097
2016-08-08,1.8910064697265625
2016-08-09,2.013983964920044
2016-08-10,2.07458233833313
2016-08-11,2.1030991077423096
2016-08-12,2.137674331665039
2016-08-15,2.1191396713256836
2016-08-16,2.2150261402130127
2016-08-17,2.252810478210449
2016-08-18,2.2029061317443848
2016-08-19,2.1850836277008057
2016-08-22,2.2029061317443848
2016-08-23,2.242116928100586
2016-08-24,2.242116928100586
2016-08-25,2.2014806270599365
2016-08-26,2.212887763977051
2016-08-29,2.242116928100586
2016-08-30,2.1761720180511475
2016-08-31,2.1565675735473633
2016-09-01,2.2549493312835693
2016-09-02,2.34370756149292
2016-09-05,2.351905584335327
2016-09-06,2.3561840057373047
2016-09-08,2.3490540981292725
2016-09-09,2.3486979007720947
2016-09-12,2.3419246673583984
2016-09-13,2.210036039352417
2016-09-14,2.1947081089019775
2016-09-15,2.212174415588379
2016-09-16,2.2278590202331543
2016-09-19,2.288456439971924
2016-09-20,2.331230878829956
2016-09-21,2.4848649501800537
2016-09-22,2.5105297565460205
2016-09-23,2.481299877166748
2016-09-26,2.5354814529418945
2016-09-27,2.6484785079956055
2016-09-28,2.673430919647217
2016-09-29,2.6784214973449707
2016-09-30,2.7268991470336914
2016-10-03,2.773595094680786
2016-10-04,2.8160135746002197
2016-10-05,2.8855223655700684
2016-10-06,2.9496850967407227
2016-10-07,3.0298874378204346
2016-10-10,3.225939989089966
2016-10-11,3.2213058471679688
2016-10-13,3.154648542404175
2016-10-14,3.2430496215820312
2016-10-17,3.2081167697906494
2016-10-18,3.243762493133545
2016-10-19,3.2790513038635254
2016-10-20,3.2794086933135986
2016-10-21,3.315767765045166
2016-10-24,3.501124858856201
2016-10-25,2.9585962295532227
2016-10-26,2.4773788452148438
2016-10-27,3.243406057357788
2016-10-28,3.100823163986206
2016-10-31,3.295804738998413
2016-11-01,3.2829718589782715
2016-11-03,3.2794086933135986
2016-11-04,3.308281660079956
2016-11-07,3.3506999015808105
2016-11-08,3.3831372261047363
2016-11-09,3.4929263591766357
2016-11-10,3.3802857398986816
2016-11-11,3.376720905303955
2016-11-14,3.2829718589782715
2016-11-16,3.2655065059661865
2016-11-17,3.270853281021118
2016-11-18,3.3257479667663574
2016-11-21,3.42020845413208
2016-11-22,3.4405269622802734
2016-11-23,3.5071842670440674
2016-11-24,3.471895694732666
2016-11-25,3.471895694732666
2016-11-28,3.5007681846618652
2016-11-29,3.6055667400360107
2016-11-30,3.7071571350097656
2016-12-01,3.5823967456817627
2016-12-02,3.52892804145813
2016-12-05,3.4861536026000977
2016-12-06,3.6340837478637695
2016-12-07,3.648341417312622
2016-12-08,3.7567050457000732
2016-12-09,3.7855782508850098
2016-12-12,3.6896908283233643
2016-12-13,3.7534961700439453
2016-12-14,3.671868085861206
2016-12-15,3.7837955951690674
2016-12-16,3.8140947818756104
2016-12-19,3.735673427581787
2016-12-20,3.6982457637786865
2016-12-21,3.7934200763702393
2016-12-22,3.7695372104644775
2016-12-23,3.7713186740875244
2016-12-26,3.7784488201141357
2016-12-27,3.7392385005950928
2016-12-28,3.7830822467803955
2016-12-29,3.7845089435577393
2017-01-02,3.62552809715271
2017-01-03,3.614478349685669
2017-01-04,3.4219915866851807
2017-01-05,3.5396220684051514
2017-01-06,3.51680850982666
2017-01-09,3.356759548187256
2017-01-10,3.4366061687469482
2017-01-11,3.4754598140716553
2017-01-12,3.7071571350097656
2017-01-13,3.7784488201141357
2017-01-16,3.703948736190796
2017-01-17,3.7784488201141357
2017-01-18,3.7980539798736572
2017-01-19,3.828352689743042
2017-01-20,4.273923873901367
2017-01-23,4.455718040466309
2017-01-24,4.649630069732666
2017-01-26,4.545544624328613
2017-01-27,4.430408954620361
2017-01-30,4.156293869018555
2017-01-31,4.562298774719238
2017-02-01,4.527009010314941
2017-02-02,4.527009010314941
2017-02-03,4.527009010314941
2017-02-06,4.954402446746826
2017-02-07,4.99040412902832
2017-02-08,4.883466720581055
2017-02-09,4.883466720581055
2017-02-10,4.929093360900879
2017-02-13,5.418152809143066
2017-02-14,5.329038143157959
2017-02-15,5.489444255828857
2017-02-16,5.560735702514648
2017-02-17,5.829860687255859
2017-02-20,6.273650169372559
2017-02-21,6.826159954071045
2017-02-22,6.903512001037598
2017-02-23,7.3102288246154785
2017-02-24,7.4182353019714355
2017-03-01,7.663835048675537
2017-03-02,7.057857036590576
2017-03-03,6.951275825500488
2017-03-06,6.951633453369141
2017-03-07,6.598026752471924
2017-03-08,6.273650169372559
2017-03-09,6.611929893493652
2017-03-10,6.095421314239502
2017-03-13,6.061914920806885
2017-03-14,6.166713237762451
2017-03-15,6.262600421905518
2017-03-16,6.984784126281738
2017-03-17,6.555252552032471
2017-03-20,6.969099044799805
2017-03-21,6.558817386627197
2017-03-22,6.500357151031494
2017-03-23,6.737044811248779
2017-03-24,6.4910888671875
2017-03-27,6.469703197479248
2017-03-28,6.296820163726807
2017-03-29,6.428709983825684
2017-03-30,6.451879978179932
2017-03-31,6.312861442565918
2017-04-03,6.522815227508545
2017-04-04,6.55133056640625
2017-04-05,6.659693717956543
2017-04-06,6.701399803161621
2017-04-07,6.685359001159668
2017-04-10,6.594462871551514
2017-04-11,6.676804542541504
2017-04-12,6.397341728210449
2017-04-13,6.131424427032471
2017-04-17,6.7637786865234375
2017-04-18,7.0182905197143555
2017-04-19,7.34302282333374
2017-04-20,7.635318279266357
2017-04-24,7.4856061935424805
2017-04-25,7.467782974243164
2017-04-26,7.5629658699035645
2017-04-27,7.951250076293945
2017-04-28,7.980263710021973
2017-05-02,8.201988220214844
2017-05-03,8.238525390625
2017-05-04,8.131065368652344
2017-05-05,9.27729606628418
2017-05-08,9.420574188232422
2017-05-09,9.715011596679688
2017-05-10,10.029509544372559
2017-05-11,9.438483238220215
2017-05-12,9.49221420288086
2017-05-15,9.760859489440918
2017-05-16,10.10114860534668
2017-05-17,10.048852920532227
2017-05-18,8.417621612548828
2017-05-19,8.901188850402832
2017-05-22,7.947667598724365
2017-05-23,8.664421081542969
2017-05-24,8.943455696105957
2017-05-25,8.909425735473633
2017-05-26,9.134016990661621
2017-05-29,9.134016990661621
2017-05-30,9.313115119934082
2017-05-31,8.990737915039062
2017-06-01,8.869667053222656
2017-06-02,8.650450706481934
2017-06-05,8.488903999328613
2017-06-06,8.489262580871582
2017-06-07,8.936651229858398
2017-06-08,9.213179588317871
2017-06-09,9.026558876037598
2017-06-12,8.894383430480957
2017-06-13,9.158015251159668
2017-06-14,9.205657005310059
2017-06-15,9.205657005310059
2017-06-16,9.27729606628418
2017-06-19,9.205657005310059
2017-06-20,8.806983947753906
2017-06-21,8.7758207321167
2017-06-22,8.560901641845703
2017-06-23,8.764716148376465
2017-06-26,8.990737915039062
2017-06-27,8.811639785766602
2017-06-28,8.632542610168457
2017-06-29,8.900471687316895
2017-06-30,9.169836044311523
2017-07-03,9.313115119934082
2017-07-04,9.313115119934082
2017-07-05,9.313115119934082
2017-07-06,9.291624069213867
2017-07-07,10.22615909576416
2017-07-10,10.667816162109375
2017-07-11,10.888822555541992
2017-07-12,11.283196449279785
2017-07-13,10.81754207611084
2017-07-14,11.31901741027832
2017-07-17,11.821924209594727
2017-07-18,12.321967124938965
2017-07-19,12.361370086669922
2017-07-20,12.47885799407959
2017-07-21,12.003173828125
2017-07-24,11.999590873718262
2017-07-25,12.408294677734375
2017-07-26,12.313013076782227
2017-07-27,12.465962409973145
2017-07-28,13.132566452026367
2017-07-31,13.141520500183105
2017-08-01,13.265816688537598
2017-08-02,13.3206205368042
2017-08-03,13.340680122375488
2017-08-04,14.077130317687988
2017-08-07,14.32787036895752
2017-08-08,14.12656307220459
2017-08-09,14.523801803588867
2017-08-10,14.205007553100586
2017-08-11,14.828272819519043
2017-08-14,15.963394165039062
2017-08-15,16.27144432067871
2017-08-16,17.55164337158203
2017-08-17,16.154672622680664
2017-08-18,16.40540885925293
2017-08-21,16.942707061767578
2017-08-22,16.762531280517578
2017-08-23,16.587730407714844
2017-08-24,17.08956527709961
2017-08-25,17.149385452270508
2017-08-28,17.694561004638672
2017-08-29,17.766559600830078
2017-08-30,18.447132110595703
2017-08-31,20.3455753326416
2017-09-01,20.207313537597656
2017-09-04,22.27231216430664
2017-09-05,23.497705459594727
2017-09-06,24.474864959716797
2017-09-07,24.474864959716797
2017-09-08,22.615108489990234
2017-09-11,22.43744468688965
2017-09-12,19.7781925201416
2017-09-13,20.718097686767578
2017-09-14,23.497705459594727
2017-09-15,23.838706970214844
2017-09-18,23.28278923034668
2017-09-19,22.595050811767578
2017-09-20,21.635086059570312
2017-09-21,21.815616607666016
2017-09-22,21.50613021850586
2017-09-25,20.574819564819336
2017-09-26,21.202383041381836
2017-09-27,19.574737548828125
2017-09-28,20.273935317993164
2017-09-29,21.26542091369629
2017-10-02,22.317089080810547
2017-10-03,22.635169982910156
2017-10-04,22.78131103515625
2017-10-05,22.466096878051758
2017-10-06,22.838624954223633
2017-10-09,22.29129981994629
2017-10-10,22.815698623657227
2017-10-11,22.064918518066406
2017-10-12,22.064918518066406
2017-10-13,20.832721710205078
2017-10-16,19.858427047729492
2017-10-17,18.282360076904297
2017-10-18,20.265338897705078
2017-10-19,20.05615234375
2017-10-20,20.76108169555664
2017-10-23,19.829771041870117
2017-10-24,19.715150833129883
2017-10-25,19.72087860107422
2017-10-26,18.821090698242188
2017-10-27,18.339672088623047
2017-10-30,18.124757766723633
2017-10-31,18.268033981323242
2017-11-01,19.19647789001465
2017-11-02,19.19647789001465
2017-11-03,17.631877899169922
2017-11-06,16.333770751953125
2017-11-07,14.777765274047852
2017-11-08,15.7950439453125
2017-11-09,14.820749282836914
2017-11-10,14.058505058288574
2017-11-13,14.65454387664795
2017-11-14,15.737730979919434
2017-11-15,15.737730979919434
2017-11-16,16.333770751953125
2017-11-17,16.99285316467285
2017-11-20,16.99285316467285
2017-11-21,17.36537742614746
2017-11-22,17.288007736206055
2017-11-23,16.82378387451172
2017-11-24,17.608949661254883
2017-11-27,17.075952529907227
2017-11-28,16.840978622436523
2017-11-29,16.67763900756836
2017-11-30,16.28219223022461
2017-12-01,16.680505752563477
2017-12-04,16.534360885620117
2017-12-05,16.477052688598633
2017-12-06,16.70916175842285
2017-12-07,18.47148895263672
2017-12-08,20.04755401611328
2017-12-11,19.9902400970459
2017-12-12,19.978784561157227
2017-12-13,19.715150833129883
2017-12-14,19.829771041870117
2017-12-15,19.88994789123535
2017-12-18,19.7122859954834
2017-12-19,19.176422119140625
2017-12-20,20.068912506103516
2017-12-21,20.81551742553711
2017-12-22,21.002887725830078
2017-12-25,21.002887725830078
2017-12-26,21.76102066040039
2017-12-27,22.282779693603516
2017-12-28,23.124507904052734
2017-12-29,23.124507904052734
2018-01-02,22.85930633544922
2018-01-03,22.571041107177734
2018-01-04,23.112979888916016
2018-01-05,22.657522201538086
2018-01-08,22.6604061126709
2018-01-09,22.115589141845703
2018-01-10,22.34043312072754
2018-01-11,22.380788803100586
2018-01-12,22.35772705078125
2018-01-15,22.744003295898438
2018-01-16,22.68634796142578
2018-01-17,22.70941162109375
2018-01-18,22.337547302246094
2018-01-19,22.12423324584961
2018-01-22,22.196300506591797
2018-01-23,21.55059242248535
2018-01-24,23.34647560119629
2018-01-25,23.34647560119629
2018-01-26,23.86823081970215
2018-01-29,24.387102127075195
2018-01-30,24.404399871826172
2018-01-31,24.375574111938477
2018-02-01,24.750314712524414
2018-02-02,24.173789978027344
2018-02-05,23.242698669433594
2018-02-06,23.533843994140625
2018-02-07,22.7728271484375
2018-02-08,21.90803337097168
2018-02-09,21.299800872802734
2018-02-14,21.533294677734375
2018-02-15,22.83336639404297
2018-02-16,22.6604061126709
2018-02-19,23.712566375732422
2018-02-20,23.92300033569336
2018-02-21,22.928491592407227
2018-02-22,23.470422744750977
2018-02-23,25.0760555267334
2018-02-26,27.189023971557617
2018-02-27,26.376123428344727
2018-02-28,26.246402740478516
2018-03-01,26.5721435546875
2018-03-02,26.76239776611328
2018-03-05,26.059032440185547
2018-03-06,25.707351684570312
2018-03-07,25.952375411987305
2018-03-08,25.436382293701172
2018-03-09,26.145509719848633
2018-03-12,26.687448501586914
2018-03-13,26.39053726196289
2018-03-14,25.857250213623047
2018-03-15,26.231992721557617
2018-03-16,26.722036361694336
2018-03-19,26.145509719848633
2018-03-20,25.943729400634766
2018-03-21,26.808517456054688
2018-03-22,27.497468948364258
2018-03-23,27.327392578125
2018-03-26,28.82636070251465
2018-03-27,27.875093460083008
2018-03-28,27.961572647094727
2018-03-29,28.223894119262695
2018-04-02,28.226776123046875
2018-04-03,27.961572647094727
2018-04-04,27.817445755004883
2018-04-05,28.448741912841797
2018-04-06,28.278663635253906
2018-04-09,27.854915618896484
2018-04-10,27.356218338012695
2018-04-11,27.924102783203125
2018-04-12,28.685115814208984
2018-04-13,28.3218994140625
2018-04-16,27.722312927246094
2018-04-17,28.038679122924805
2018-04-18,27.662904739379883
2018-04-19,27.281343460083008
2018-04-20,28.012662887573242
2018-04-23,28.86827850341797
2018-04-24,29.22670555114746
2018-04-25,29.322099685668945
2018-04-26,30.20661735534668
2018-04-27,30.437864303588867
2018-04-30,30.845436096191406
2018-05-02,29.628503799438477
2018-05-03,28.09649085998535
2018-05-04,28.241018295288086
2018-05-07,27.995323181152344
2018-05-08,32.08260726928711
2018-05-09,32.556663513183594
2018-05-10,31.651912689208984
2018-05-11,31.406211853027344
2018-05-14,31.261682510375977
2018-05-15,30.77606201171875
2018-05-16,32.43526077270508
2018-05-17,31.60855484008789
2018-05-18,30.37716293334961
2018-05-21,31.660579681396484
2018-05-22,32.95267105102539
2018-05-23,32.339866638183594
2018-05-24,32.66072463989258
2018-05-25,32.37455368041992
2018-05-28,30.351144790649414
2018-05-29,30.203725814819336
2018-05-30,31.339723587036133
2018-06-01,33.377586364746094
2018-06-04,35.9415397644043
2018-06-05,34.98186492919922
2018-06-06,33.04806900024414
2018-06-07,30.755828857421875
2018-06-08,30.49278450012207
2018-06-11,30.703800201416016
2018-06-12,31.796438217163086
2018-06-13,32.49307632446289
2018-06-14,34.51359176635742
2018-06-15,34.63500213623047
2018-06-18,34.04531478881836
2018-06-19,35.74497985839844
2018-06-20,35.17552947998047
2018-06-21,35.15241241455078
2018-06-22,35.4992790222168
2018-06-25,35.48193359375
2018-06-26,35.76810836791992
2018-06-27,35.12928771972656
2018-06-28,35.71318054199219
2018-06-29,36.996604919433594
2018-07-02,36.256614685058594
2018-07-03,35.996463775634766
2018-07-04,35.944435119628906
2018-07-05,34.68701934814453
2018-07-06,35.178428649902344
2018-07-10,34.12335968017578
2018-07-11,33.10009765625
2018-07-12,35.661155700683594
2018-07-13,36.31731414794922
2018-07-16,36.92433547973633
2018-07-17,38.15572738647461
2018-07-18,36.695980072021484
2018-07-19,37.27988052368164
2018-07-20,37.85799789428711
2018-07-23,37.52558135986328
2018-07-24,38.66447067260742
2018-07-25,38.44478988647461
2018-07-26,38.02565002441406
2018-07-27,37.51979446411133
2018-07-30,37.57761001586914
2018-07-31,38.23088073730469
2018-08-01,38.80900192260742
2018-08-02,39.55766677856445
2018-08-03,39.58945083618164
2018-08-06,39.890071868896484
2018-08-07,42.173641204833984
2018-08-08,40.47687530517578
2018-08-09,42.48871612548828
2018-08-10,40.187808990478516
2018-08-13,40.757259368896484
2018-08-14,41.000064849853516
