Date,ABEV3.SA
2016-01-13,12.313941955566406
2016-01-14,12.32857608795166
2016-01-15,12.138343811035156
2016-01-18,11.882258415222168
2016-01-19,12.25540828704834
2016-01-20,12.101757049560547
2016-01-21,11.940790176391602
2016-01-22,12.32857608795166
2016-01-26,12.321258544921875
2016-01-27,13.03829288482666
2016-01-28,13.089507102966309
2016-01-29,13.6528902053833
2016-02-01,13.557109832763672
2016-02-02,13.247650146484375
2016-02-03,13.336069107055664
2016-02-04,13.527634620666504
2016-02-05,13.36553955078125
2016-02-10,13.218180656433105
2016-02-11,13.151866912841797
2016-02-12,13.203444480895996
2016-02-15,13.203444480895996
2016-02-16,13.24028205871582
2016-02-17,13.453956604003906
2016-02-18,13.557109832763672
2016-02-19,13.498165130615234
2016-02-22,13.697099685668945
2016-02-23,13.453956604003906
2016-02-24,13.395013809204102
2016-02-25,13.048715591430664
2016-02-26,12.989770889282227
2016-02-29,12.99714183807373
2016-03-01,13.446584701538086
2016-03-02,13.36553955078125
2016-03-03,13.586579322814941
2016-03-04,14.08023738861084
2016-03-07,14.124444007873535
2016-03-08,14.036026954650879
2016-03-09,13.741307258605957
2016-03-10,13.726569175720215
2016-03-11,13.424483299255371
2016-03-14,13.291860580444336
2016-03-15,13.483426094055176
2016-03-16,13.476058959960938
2016-03-17,13.800251007080078
2016-03-18,13.571844100952148
2016-03-21,13.800251007080078
2016-03-22,13.807621002197266
2016-03-23,13.999189376831055
2016-03-24,13.999189376831055
2016-03-28,14.220226287841797
2016-03-29,14.249699592590332
2016-03-30,14.109707832336426
2016-03-31,13.851824760437012
2016-04-01,13.873933792114258
2016-04-04,13.638157844543457
2016-04-05,13.785513877868652
2016-04-06,13.726569175720215
2016-04-07,13.667625427246094
2016-04-08,13.682361602783203
2016-04-11,13.409748077392578
2016-04-12,13.557109832763672
2016-04-13,13.483426094055176
2016-04-14,13.807621002197266
2016-04-15,13.9918212890625
2016-04-18,13.96971321105957
2016-04-19,14.087603569030762
2016-04-20,14.1465482711792
2016-04-22,14.117074012756348
2016-04-25,14.09497356414795
2016-04-26,14.176019668579102
2016-04-27,14.264433860778809
2016-04-28,14.338111877441406
2016-04-29,14.286538124084473
2016-05-02,14.374956130981445
2016-05-03,14.433899879455566
2016-05-04,14.441266059875488
2016-05-05,14.102337837219238
2016-05-06,13.88129997253418
2016-05-09,13.918137550354004
2016-05-10,14.065498352050781
2016-05-11,13.896038055419922
2016-05-12,14.131810188293457
2016-05-13,13.822354316711426
2016-05-16,13.829723358154297
2016-05-17,13.674997329711914
2016-05-18,13.557109832763672
2016-05-19,13.704468727111816
2016-05-20,13.660260200500488
2016-05-23,13.586579322814941
2016-05-24,13.770776748657227
2016-05-25,13.984450340270996
2016-05-27,14.220226287841797
2016-05-30,14.109707832336426
2016-05-31,14.08023738861084
2016-06-01,14.249699592590332
2016-06-02,14.205490112304688
2016-06-03,14.367587089538574
2016-06-06,14.30864143371582
2016-06-07,14.065498352050781
2016-06-08,14.198123931884766
2016-06-09,14.117074012756348
2016-06-10,13.79288387298584
2016-06-13,13.932875633239746
2016-06-14,13.682361602783203
2016-06-15,13.616048812866211
2016-06-16,13.756044387817383
2016-06-17,13.711833953857422
2016-06-20,13.697099685668945
2016-06-21,13.68973159790039
2016-06-22,13.498165130615234
2016-06-23,13.638157844543457
2016-06-24,13.616048812866211
2016-06-27,13.785513877868652
2016-06-28,13.814983367919922
2016-06-29,14.013922691345215
2016-06-30,14.036026954650879
2016-07-01,14.161279678344727
2016-07-04,14.043397903442383
2016-07-05,14.212862014770508
2016-07-06,14.131810188293457
2016-07-07,14.072866439819336
2016-07-08,14.293905258178711
2016-07-11,14.293905258178711
2016-07-12,14.316160202026367
2016-07-13,14.167806625366211
2016-07-14,14.167806625366211
2016-07-15,14.056540489196777
2016-07-18,14.13813304901123
2016-07-19,14.219730377197266
2016-07-20,14.182640075683594
2016-07-21,14.241983413696289
2016-07-22,14.382919311523438
2016-07-25,14.382919311523438
2016-07-26,14.35324764251709
2016-07-27,14.330995559692383
2016-07-28,14.420010566711426
2016-07-29,13.945272445678711
2016-08-01,14.09363079071045
2016-08-02,13.974947929382324
2016-08-03,13.826591491699219
2016-08-04,13.885934829711914
2016-08-05,14.167806625366211
2016-08-08,14.279074668884277
2016-08-09,14.286490440368652
2016-08-10,14.219730377197266
2016-08-11,14.46451473236084
2016-08-12,14.63512134552002
2016-08-15,14.790897369384766
2016-08-16,14.83540153503418
2016-08-17,14.872486114501953
2016-08-18,14.776055335998535
2016-08-19,14.72413444519043
2016-08-22,14.531272888183594
2016-08-23,14.523856163024902
2016-08-24,14.523856163024902
2016-08-25,14.323576927185059
2016-08-26,14.234566688537598
2016-08-29,14.27165412902832
2016-08-30,14.27165412902832
2016-08-31,14.234566688537598
2016-09-01,14.59061336517334
2016-09-02,14.716715812683105
2016-09-05,14.746387481689453
2016-09-06,14.83540153503418
2016-09-08,14.83540153503418
2016-09-09,14.649957656860352
2016-09-12,14.649957656860352
2016-09-13,14.405172348022461
2016-09-14,14.583195686340332
2016-09-15,14.63512134552002
2016-09-16,14.412592887878418
2016-09-19,14.4274263381958
2016-09-20,14.457096099853516
2016-09-21,14.43484115600586
2016-09-22,14.59061336517334
2016-09-23,14.63512134552002
2016-09-26,14.553525924682617
2016-09-27,14.61286735534668
2016-09-28,14.72413444519043
2016-09-29,14.627704620361328
2016-09-30,14.701883316040039
2016-10-03,14.649957656860352
2016-10-04,14.494186401367188
2016-10-05,14.531272888183594
2016-10-06,14.575779914855957
2016-10-07,14.575779914855957
2016-10-10,14.59803295135498
2016-10-11,14.4274263381958
2016-10-13,14.264236450195312
2016-10-14,14.48676586151123
2016-10-17,14.509021759033203
2016-10-18,14.575779914855957
2016-10-19,14.59803295135498
2016-10-20,14.575779914855957
2016-10-21,14.649957656860352
2016-10-24,14.61286735534668
2016-10-25,14.48676586151123
2016-10-26,14.494186401367188
2016-10-27,14.46451473236084
2016-10-28,14.167806625366211
2016-10-31,13.967529296875
2016-11-01,13.713162422180176
2016-11-03,13.39146900177002
2016-11-04,13.256806373596191
2016-11-07,13.458803176879883
2016-11-08,13.51116943359375
2016-11-09,13.41391372680664
2016-11-10,13.503689765930176
2016-11-11,13.054814338684082
2016-11-14,12.94259262084961
2016-11-16,13.339099884033203
2016-11-17,13.18199634552002
2016-11-18,12.957555770874023
2016-11-21,13.054814338684082
2016-11-22,12.84533977508545
2016-11-23,13.196956634521484
2016-11-24,12.980000495910645
2016-11-25,12.89022445678711
2016-11-28,13.12962532043457
2016-11-29,12.763043403625488
2016-11-30,12.830374717712402
2016-12-01,12.441347122192383
2016-12-02,12.501199722290039
2016-12-05,12.314167022705078
2016-12-06,12.531124114990234
2016-12-07,12.448829650878906
2016-12-08,12.314167022705078
2016-12-09,12.448829650878906
2016-12-12,12.052324295043945
2016-12-13,12.186986923217773
2016-12-14,12.089728355407715
2016-12-15,12.209430694580078
2016-12-16,12.47875690460205
2016-12-19,12.194467544555664
2016-12-20,12.269281387329102
2016-12-21,12.224390983581543
2016-12-22,11.996891021728516
2016-12-23,12.133393287658691
2016-12-26,12.269892692565918
2016-12-27,12.21681022644043
2016-12-28,12.307809829711914
2016-12-29,12.436728477478027
2017-01-02,12.368474960327148
2017-01-03,12.61872673034668
2017-01-04,12.520145416259766
2017-01-05,12.588394165039062
2017-01-06,12.48222827911377
2017-01-09,12.535310745239258
2017-01-10,12.391225814819336
2017-01-11,12.444311141967773
2017-01-12,12.838644981384277
2017-01-13,12.975146293640137
2017-01-16,12.929643630981445
2017-01-17,13.043396949768066
2017-01-18,13.088898658752441
2017-01-19,13.119227409362793
2017-01-20,13.157147407531738
2017-01-23,13.14956283569336
2017-01-24,13.172404289245605
2017-01-26,13.180018424987793
2017-01-27,13.187633514404297
2017-01-30,12.921137809753418
2017-01-31,13.096264839172363
2017-02-01,13.187633514404297
2017-02-02,13.065807342529297
2017-02-03,13.210476875305176
2017-02-06,12.997282028198242
2017-02-07,12.959213256835938
2017-02-08,12.913524627685547
2017-02-09,12.860227584838867
2017-02-10,13.050579071044922
2017-02-13,13.134337425231934
2017-02-14,13.233317375183105
2017-02-15,13.720623016357422
2017-02-16,13.682551383972168
2017-02-17,13.629252433776855
2017-02-20,13.583566665649414
2017-02-21,13.75869369506836
2017-02-22,13.91858959197998
2017-02-23,13.804375648498535
2017-02-24,13.583566665649414
2017-03-01,13.636865615844727
2017-03-02,13.10387897491455
2017-03-03,13.24093246459961
2017-03-06,13.134337425231934
2017-03-07,12.806930541992188
2017-03-08,13.035351753234863
2017-03-09,13.172404289245605
2017-03-10,13.172404289245605
2017-03-13,13.218091011047363
2017-03-14,13.020123481750488
2017-03-15,13.172404289245605
2017-03-16,13.157177925109863
2017-03-17,13.10387897491455
2017-03-20,13.43128776550293
2017-03-21,13.263776779174805
2017-03-22,13.180018424987793
2017-03-23,13.27900505065918
2017-03-24,13.42367172241211
2017-03-27,13.545498847961426
2017-03-28,13.659708976745605
2017-03-29,13.842448234558105
2017-03-30,13.910974502563477
2017-03-31,13.888132095336914
2017-04-03,13.70539379119873
2017-04-04,13.789148330688477
2017-04-05,13.614025115966797
2017-04-06,13.690166473388672
2017-04-07,13.743464469909668
2017-04-10,13.70539379119873
2017-04-11,13.416059494018555
2017-04-12,13.454127311706543
2017-04-13,13.52265453338623
2017-04-17,13.751077651977539
2017-04-18,13.827219009399414
2017-04-19,13.781533241271973
2017-04-20,13.690166473388672
2017-04-24,13.728235244750977
2017-04-25,13.949044227600098
2017-04-26,13.865287780761719
2017-04-27,13.85767650604248
2017-04-28,13.903362274169922
2017-05-02,14.139397621154785
2017-05-03,14.13178539276123
2017-05-04,14.48964786529541
2017-05-05,14.390663146972656
2017-05-08,14.383049011230469
2017-05-09,14.428731918334961
2017-05-10,14.611472129821777
2017-05-11,14.870351791381836
2017-05-12,14.992178916931152
2017-05-15,15.030248641967773
2017-05-16,15.09115982055664
2017-05-17,14.954108238220215
2017-05-18,14.314521789550781
2017-05-19,14.177469253540039
2017-05-22,14.139397621154785
2017-05-23,14.383049011230469
2017-05-24,14.360208511352539
2017-05-25,14.405892372131348
2017-05-26,14.48964786529541
2017-05-29,14.48964786529541
2017-05-30,14.306910514831543
2017-05-31,14.245993614196777
2017-06-01,14.124168395996094
2017-06-02,14.139397621154785
2017-06-05,14.398277282714844
2017-06-06,14.520103454589844
2017-06-07,14.344978332519531
2017-06-08,14.108941078186035
2017-06-09,13.789148330688477
2017-06-12,13.76630687713623
2017-06-13,14.002342224121094
2017-06-14,13.842448234558105
2017-06-15,13.842448234558105
2017-06-16,13.537881851196289
2017-06-19,13.606411933898926
2017-06-20,13.75869369506836
2017-06-21,13.804375648498535
2017-06-22,13.85767650604248
2017-06-23,13.888132095336914
2017-06-26,14.034080505371094
2017-06-27,14.049444198608398
2017-06-28,14.057125091552734
2017-06-29,14.018718719482422
2017-06-30,14.064806938171387
2017-07-03,14.041764259338379
2017-07-04,14.011035919189453
2017-07-05,13.995672225952148
2017-07-06,13.657686233520508
2017-07-07,13.842044830322266
2017-07-10,14.064806938171387
2017-07-11,14.226118087768555
2017-07-12,14.325976371765137
2017-07-13,14.34902286529541
2017-07-14,14.402791976928711
2017-07-17,14.471924781799316
2017-07-18,14.402791976928711
2017-07-19,14.456562042236328
2017-07-20,14.425838470458984
2017-07-21,14.448881149291992
2017-07-24,14.456562042236328
2017-07-25,14.50265121459961
2017-07-26,14.464244842529297
2017-07-27,14.679327964782715
2017-07-28,14.671648025512695
2017-07-31,14.710051536560059
2017-08-01,14.779183387756348
2017-08-02,14.902088165283203
2017-08-03,14.794549942016602
2017-08-04,14.794549942016602
2017-08-07,14.863682746887207
2017-08-08,14.894407272338867
2017-08-09,14.917452812194824
2017-08-10,14.902088165283203
2017-08-11,14.994266510009766
2017-08-14,15.140212059020996
2017-08-15,15.193985939025879
2017-08-16,15.217029571533203
2017-08-17,15.201665878295898
2017-08-18,15.178625106811523
2017-08-21,15.163259506225586
2017-08-22,15.170942306518555
2017-08-23,15.240073204040527
2017-08-24,15.209349632263184
2017-08-25,15.247754096984863
2017-08-28,15.247754096984863
2017-08-29,15.286164283752441
2017-08-30,15.27079963684082
2017-08-31,15.255437850952148
2017-09-01,15.178625106811523
2017-09-04,15.155577659606934
2017-09-05,15.224710464477539
2017-09-06,15.462838172912598
2017-09-07,15.462838172912598
2017-09-08,15.439794540405273
2017-09-11,15.562695503234863
2017-09-12,16.138811111450195
2017-09-13,16.269393920898438
2017-09-14,16.277076721191406
2017-09-15,16.484474182128906
2017-09-18,16.28475570678711
2017-09-19,16.438386917114258
2017-09-20,16.499839782714844
2017-09-21,16.407663345336914
2017-09-22,16.530561447143555
2017-09-25,16.515201568603516
2017-09-26,16.269393920898438
2017-09-27,16.207942962646484
2017-09-28,16.177215576171875
2017-09-29,16.16185188293457
2017-10-02,15.900680541992188
2017-10-03,16.453754425048828
2017-10-04,16.28475570678711
2017-10-05,16.30780029296875
2017-10-06,16.18489646911621
2017-10-09,16.18489646911621
2017-10-10,16.561290740966797
2017-10-11,16.61505889892578
2017-10-12,16.61505889892578
2017-10-13,16.999135971069336
2017-10-16,16.837825775146484
2017-10-17,16.70723533630371
2017-10-18,16.73028564453125
2017-10-19,16.768693923950195
2017-10-20,16.538244247436523
2017-10-23,16.361572265625
2017-10-24,16.376935958862305
2017-10-25,16.277076721191406
2017-10-26,16.16185188293457
2017-10-27,16.061996459960938
2017-10-30,16.100400924682617
2017-10-31,16.05431365966797
2017-11-01,15.93140983581543
2017-11-02,15.93140983581543
2017-11-03,15.823869705200195
2017-11-06,15.77778148651123
2017-11-07,15.516609191894531
2017-11-08,15.570380210876465
2017-11-09,15.531970024108887
2017-11-10,15.52428913116455
2017-11-13,15.531970024108887
2017-11-14,15.516609191894531
2017-11-15,15.516609191894531
2017-11-16,15.685601234436035
2017-11-17,15.77778148651123
2017-11-20,15.77778148651123
2017-11-21,15.985177040100098
2017-11-22,16.00054168701172
2017-11-23,15.90836238861084
2017-11-24,15.839231491088867
2017-11-27,15.93140983581543
2017-11-28,15.962137222290039
2017-11-29,15.793143272399902
2017-11-30,15.793143272399902
2017-12-01,15.708647727966309
2017-12-04,15.808504104614258
2017-12-05,15.785459518432617
2017-12-06,15.90836238861084
2017-12-07,15.916044235229492
2017-12-08,16.1464900970459
2017-12-11,16.246353149414062
2017-12-12,16.515201568603516
2017-12-13,16.169532775878906
2017-12-14,16.108081817626953
2017-12-15,16.05431365966797
2017-12-18,16.061996459960938
2017-12-19,16.054195404052734
2017-12-20,16.13996696472168
2017-12-21,16.350486755371094
2017-12-22,16.39727210998535
2017-12-25,16.39727210998535
2017-12-26,16.568805694580078
2017-12-27,16.685760498046875
2017-12-28,16.59219741821289
2017-12-29,16.59219741821289
2018-01-02,16.911876678466797
2018-01-03,16.95086097717285
2018-01-04,16.857301712036133
2018-01-05,16.9196720123291
2018-01-08,16.888486862182617
2018-01-09,16.841705322265625
2018-01-10,16.841705322265625
2018-01-11,17.036630630493164
2018-01-12,16.841705322265625
2018-01-15,17.01323890686035
2018-01-16,17.075613021850586
2018-01-17,17.176979064941406
2018-01-18,17.091209411621094
2018-01-19,17.153587341308594
2018-01-22,17.075613021850586
2018-01-23,17.01323890686035
2018-01-24,17.06781768798828
2018-01-25,17.06781768798828
2018-01-26,17.060020446777344
2018-01-29,17.02883529663086
2018-01-30,17.05222511291504
2018-01-31,17.11460304260254
2018-02-01,17.388370513916016
2018-02-02,17.216289520263672
2018-02-05,16.958162307739258
2018-02-06,16.91122817993164
2018-02-07,16.91122817993164
2018-02-08,16.942516326904297
2018-02-09,16.809541702270508
2018-02-14,17.396194458007812
2018-02-15,17.44312286376953
2018-02-16,17.544811248779297
2018-02-19,17.474414825439453
2018-02-20,17.763830184936523
2018-02-21,17.52134895324707
2018-02-22,17.536991119384766
2018-02-23,17.184999465942383
2018-02-26,17.32579803466797
2018-02-27,17.38054847717285
2018-02-28,17.208465576171875
2018-03-01,17.474414825439453
2018-03-02,17.662141799926758
2018-03-05,17.615209579467773
2018-03-06,17.810762405395508
2018-03-07,18.045419692993164
2018-03-08,18.225330352783203
2018-03-09,18.3348388671875
2018-03-12,18.757230758666992
2018-03-13,18.741580963134766
2018-03-14,18.984066009521484
2018-03-15,18.679004669189453
2018-03-16,18.46781349182129
2018-03-19,18.608610153198242
2018-03-20,18.5303897857666
2018-03-21,18.68682861328125
2018-03-22,18.780691146850586
2018-03-23,18.710294723510742
2018-03-26,18.772869110107422
2018-03-27,18.647720336914062
2018-03-28,18.6320743560791
2018-03-29,18.827625274658203
2018-04-02,18.655542373657227
2018-04-03,18.92931365966797
2018-04-04,18.921489715576172
2018-04-05,18.79633903503418
2018-04-06,18.186220169067383
2018-04-09,18.217510223388672
2018-04-10,18.616432189941406
2018-04-11,18.655542373657227
2018-04-12,18.217510223388672
2018-04-13,18.19404411315918
2018-04-16,17.975021362304688
2018-04-17,18.076709747314453
2018-04-18,18.26443862915039
2018-04-19,18.38176727294922
2018-04-20,18.327014923095703
2018-04-23,18.342662811279297
2018-04-24,18.233150482177734
2018-04-25,18.12364387512207
2018-04-26,18.233150482177734
2018-04-27,18.131465911865234
2018-04-30,18.248794555664062
2018-05-02,17.732542037963867
2018-05-03,17.67778968811035
2018-05-04,17.599565505981445
2018-05-07,17.474414825439453
2018-05-08,17.552635192871094
2018-05-09,17.1380672454834
2018-05-10,17.05202293395996
2018-05-11,17.091136932373047
2018-05-14,16.981626510620117
2018-05-15,16.786073684692383
2018-05-16,16.825185775756836
2018-05-17,16.496662139892578
2018-05-18,16.1368465423584
2018-05-21,15.878721237182617
2018-05-22,15.761390686035156
2018-05-23,15.683168411254883
2018-05-24,15.902189254760742
2018-05-25,15.769213676452637
2018-05-28,15.45633316040039
2018-05-29,15.323357582092285
2018-05-30,15.401575088500977
2018-06-01,15.597127914428711
2018-06-04,15.675348281860352
2018-06-05,15.45633316040039
2018-06-06,15.276424407958984
2018-06-07,14.924432754516602
2018-06-08,14.830567359924316
2018-06-11,14.854034423828125
2018-06-12,14.767992973327637
2018-06-13,14.635016441345215
2018-06-14,14.807103157043457
2018-06-15,14.642840385437012
2018-06-18,14.627062797546387
2018-06-19,14.832186698913574
2018-06-20,14.627062797546387
2018-06-21,14.303590774536133
2018-06-22,14.327263832092285
2018-06-25,14.374597549438477
2018-06-26,14.272034645080566
2018-06-27,14.161582946777344
2018-06-28,14.2089204788208
2018-06-29,14.18525218963623
2018-07-02,14.311481475830078
2018-07-03,14.272034645080566
2018-07-04,14.279924392700195
2018-07-05,14.516606330871582
2018-07-06,14.272034645080566
2018-07-10,14.350931167602539
2018-07-11,14.130024909973145
2018-07-12,14.390377044677734
2018-07-13,14.548165321350098
2018-07-16,14.950528144836426
2018-07-17,15.124096870422363
2018-07-18,14.800629615783691
2018-07-19,14.895303726196289
2018-07-20,14.824296951293945
2018-07-23,14.713844299316406
2018-07-24,14.966306686401367
2018-07-25,14.91108226776123
2018-07-26,15.692134857177734
2018-07-27,15.629022598266602
2018-07-30,15.542237281799316
2018-07-31,15.313444137573242
2018-08-01,15.345002174377441
2018-08-02,15.218770980834961
2018-08-03,15.22665786743164
2018-08-06,15.22665786743164
2018-08-07,15.124096870422363
2018-08-08,15.116207122802734
2018-08-09,15.20299243927002
2018-08-10,14.918971061706543
2018-08-13,15.100428581237793
2018-08-14,15.313444137573242
2018-08-15,15.321332931518555
2018-08-16,14.997864723205566
2018-08-17,15.131986618041992
2018-08-20,15.108318328857422
2018-08-21,14.97419548034668
2018-08-22,14.91108226776123
2018-08-23,14.942639350891113
2018-08-24,15.045202255249023
2018-08-27,15.092537879943848
2018-08-28,15.068872451782227
2018-08-29,15.187214851379395
2018-08-30,14.989975929260254
2018-08-31,14.871634483337402
2018-09-03,14.698066711425781
2018-09-04,14.2089204788208
2018-09-05,14.311481475830078
2018-09-06,14.453492164611816
2018-09-10,14.429825782775879
2018-09-11,14.350931167602539
2018-09-12,14.55605697631836
2018-09-13,14.461382865905762
2018-09-14,14.382488250732422
2018-09-17,14.485052108764648
2018-09-18,14.824296951293945
2018-09-19,14.824296951293945
2018-09-20,14.792739868164062
2018-09-21,14.871634483337402
